index,antecedents,consequents,support,confidence,lift
4349,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.10256410256410256,0.4,1.9500000000000002
3270,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_4'})",0.10256410256410256,0.4,1.7333333333333334
1629,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})","frozenset({'Features_College or University', 'Features_Power cuts'})",0.10256410256410256,0.4,1.2000000000000002
3782,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Regularly or most often'})",0.10256410256410256,0.4,1.7333333333333334
2861,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Attended but not very regular'})","frozenset({'Features_College or University', 'Features_Laptop/ Tablet', 'Features_4'})",0.10256410256410256,0.4,1.4857142857142858
3780,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})",0.10256410256410256,0.4,1.5600000000000003
2908,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Attended but not very regular'})","frozenset({'Features_Laptop/ Tablet', 'Features_4'})",0.10256410256410256,0.4,1.2000000000000002
2760,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})",frozenset({'Features_More study resources helped prepare for exams better'}),0.10256410256410256,0.4,1.1555555555555557
3715,"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Internet unavailability'})",0.10256410256410256,0.4,1.9500000000000002
2178,"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Regularly or most often'})",frozenset({'Features_Mobile phone'}),0.10256410256410256,0.4,1.3565217391304347
2179,"frozenset({'Features_Mobile phone', 'Features_College or University'})","frozenset({'Features_Internet unavailability', 'Features_Regularly or most often'})",0.10256410256410256,0.4,1.2000000000000002
2722,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})",0.15384615384615385,0.4,1.5600000000000003
3247,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})",0.10256410256410256,0.4,1.5600000000000003
4259,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Internet unavailability'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Power cuts'})",0.10256410256410256,0.4,1.2000000000000002
3718,"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.10256410256410256,0.4,1.642105263157895
3763,"frozenset({'Features_College or University', 'Features_Internet unavailability', 'Features_Regularly or most often'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.10256410256410256,0.4,1.1142857142857143
1563,"frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})","frozenset({'Features_Regularly or most often', 'Features_4'})",0.10256410256410256,0.4,1.4857142857142858
3265,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_4'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Regularly or most often'})",0.10256410256410256,0.4,1.7333333333333334
3177,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_4'})","frozenset({'Features_Laptop/ Tablet', 'Features_Regularly or most often'})",0.1282051282051282,0.3999999999999999,1.2479999999999996
3890,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_College or University', 'Features_Power cuts'})",0.1282051282051282,0.3999999999999999,1.1999999999999997
4096,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Power cuts'})",0.1282051282051282,0.3999999999999999,2.228571428571428
2262,"frozenset({'Features_Laptop/ Tablet', 'Features_Regularly or most often'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University'})",0.1282051282051282,0.3999999999999999,1.418181818181818
2490,"frozenset({'Features_Laptop/ Tablet', 'Features_Regularly or most often'})","frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.1282051282051282,0.3999999999999999,1.075862068965517
3194,"frozenset({'Features_Laptop/ Tablet', 'Features_Regularly or most often'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_4'})",0.1282051282051282,0.3999999999999999,1.2479999999999996
4126,"frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Internet unavailability', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.1282051282051282,0.3999999999999999,1.2999999999999996
1230,"frozenset({'Features_Laptop/ Tablet', 'Features_Regularly or most often'})","frozenset({'Features_College or University', 'Features_4'})",0.1282051282051282,0.3999999999999999,1.0064516129032257
